run_id,condition,success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,response,trial_category,stimulus_name,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version,source_code_version
9,1,"""","""","""","""","""",video-button-response,10,338349,0.0-10.0,17309.5,"[""video/no_line_3_3cut.mp4""]",0,no_34,video/no_line_3_3cut.mp4,1/20/22 01:30,,"Mozilla/5.0 (X11; CrOS x86_64 14324.62.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.77 Safari/537.36",WebKit,Chrome,97.0.4692.77,ChromeOS,14324.62.0,f7e57e9040e78092bdde0f8548ac41fd
9,1,"""","""","""","""","""",video-button-response,11,354247,0.0-11.0,15891.3,"[""video/no_line_1_3cut.mp4""]",0,no_34,video/no_line_1_3cut.mp4,1/20/22 01:30,,"Mozilla/5.0 (X11; CrOS x86_64 14324.62.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.77 Safari/537.36",WebKit,Chrome,97.0.4692.77,ChromeOS,14324.62.0,f7e57e9040e78092bdde0f8548ac41fd
9,1,"""","""","""","""","""",video-button-response,12,389180,0.0-12.0,34929.1,"[""video/yes_line_8_1cut.mp4""]",1,yes_1,video/yes_line_8_1cut.mp4,1/20/22 01:30,,"Mozilla/5.0 (X11; CrOS x86_64 14324.62.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.77 Safari/537.36",WebKit,Chrome,97.0.4692.77,ChromeOS,14324.62.0,f7e57e9040e78092bdde0f8548ac41fd
9,1,"""","""","""","""","""",video-button-response,13,411785,0.0-13.0,22597.8,"[""video/maybe_line_6_1cut.mp4""]",0,maybe_1,video/maybe_line_6_1cut.mp4,1/20/22 01:30,,"Mozilla/5.0 (X11; CrOS x86_64 14324.62.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.77 Safari/537.36",WebKit,Chrome,97.0.4692.77,ChromeOS,14324.62.0,f7e57e9040e78092bdde0f8548ac41fd
9,1,"""","""","""","""","""",video-button-response,14,429544,0.0-14.0,17756.3,"[""video/maybe_line_5_4cut.mp4""]",0,maybe_34,video/maybe_line_5_4cut.mp4,1/20/22 01:30,,"Mozilla/5.0 (X11; CrOS x86_64 14324.62.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.77 Safari/537.36",WebKit,Chrome,97.0.4692.77,ChromeOS,14324.62.0,f7e57e9040e78092bdde0f8548ac41fd
9,1,"""","""","""","""","""",video-button-response,15,441992,0.0-15.0,12441.9,"[""video/no_line_2_4cut.mp4""]",0,no_34,video/no_line_2_4cut.mp4,1/20/22 01:30,,"Mozilla/5.0 (X11; CrOS x86_64 14324.62.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.77 Safari/537.36",WebKit,Chrome,97.0.4692.77,ChromeOS,14324.62.0,f7e57e9040e78092bdde0f8548ac41fd
9,1,"""","""","""","""","""",video-button-response,16,463305,0.0-16.0,21309.7,"[""video/maybe_line_5_8cut.mp4""]",0,maybe_8,video/maybe_line_5_8cut.mp4,1/20/22 01:30,,"Mozilla/5.0 (X11; CrOS x86_64 14324.62.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.77 Safari/537.36",WebKit,Chrome,97.0.4692.77,ChromeOS,14324.62.0,f7e57e9040e78092bdde0f8548ac41fd
9,1,"""","""","""","""","""",video-button-response,17,497181,0.0-17.0,33853.2,"[""video/maybe_line_6_3cut.mp4""]",0,maybe_34,video/maybe_line_6_3cut.mp4,1/20/22 01:30,,"Mozilla/5.0 (X11; CrOS x86_64 14324.62.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.77 Safari/537.36",WebKit,Chrome,97.0.4692.77,ChromeOS,14324.62.0,f7e57e9040e78092bdde0f8548ac41fd
9,1,"""","""","""","""","""",video-button-response,18,533371,0.0-18.0,36185.5,"[""video/maybe_line_5_1cut.mp4""]",0,maybe_1,video/maybe_line_5_1cut.mp4,1/20/22 01:30,,"Mozilla/5.0 (X11; CrOS x86_64 14324.62.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.77 Safari/537.36",WebKit,Chrome,97.0.4692.77,ChromeOS,14324.62.0,f7e57e9040e78092bdde0f8548ac41fd
9,1,"""","""","""","""","""",video-button-response,19,549927,0.0-19.0,16549.6,"[""video/no_line_1_8cut.mp4""]",0,no_8,video/no_line_1_8cut.mp4,1/20/22 01:30,,"Mozilla/5.0 (X11; CrOS x86_64 14324.62.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.77 Safari/537.36",WebKit,Chrome,97.0.4692.77,ChromeOS,14324.62.0,f7e57e9040e78092bdde0f8548ac41fd
9,1,"""","""","""","""","""",video-button-response,20,563113,0.0-20.0,13182.9,"[""video/maybe_line_4_8cut.mp4""]",0,maybe_8,video/maybe_line_4_8cut.mp4,1/20/22 01:30,,"Mozilla/5.0 (X11; CrOS x86_64 14324.62.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.77 Safari/537.36",WebKit,Chrome,97.0.4692.77,ChromeOS,14324.62.0,f7e57e9040e78092bdde0f8548ac41fd
9,1,"""","""","""","""","""",video-button-response,21,587023,0.0-21.0,23905.9,"[""video/yes_line_7_8cut.mp4""]",0,yes_8,video/yes_line_7_8cut.mp4,1/20/22 01:30,,"Mozilla/5.0 (X11; CrOS x86_64 14324.62.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.77 Safari/537.36",WebKit,Chrome,97.0.4692.77,ChromeOS,14324.62.0,f7e57e9040e78092bdde0f8548ac41fd
9,1,"""","""","""","""","""",video-button-response,22,604228,0.0-22.0,17201.6,"[""video/no_line_3_1cut.mp4""]",0,no_1,video/no_line_3_1cut.mp4,1/20/22 01:30,,"Mozilla/5.0 (X11; CrOS x86_64 14324.62.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.77 Safari/537.36",WebKit,Chrome,97.0.4692.77,ChromeOS,14324.62.0,f7e57e9040e78092bdde0f8548ac41fd
9,1,"""","""","""","""","""",video-button-response,23,624397,0.0-23.0,20163.4,"[""video/yes_line_9_1cut.mp4""]",1,yes_1,video/yes_line_9_1cut.mp4,1/20/22 01:30,,"Mozilla/5.0 (X11; CrOS x86_64 14324.62.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.77 Safari/537.36",WebKit,Chrome,97.0.4692.77,ChromeOS,14324.62.0,f7e57e9040e78092bdde0f8548ac41fd
9,1,"""","""","""","""","""",video-button-response,24,643729,0.0-24.0,19328.8,"[""video/no_line_2_1cut.mp4""]",0,no_1,video/no_line_2_1cut.mp4,1/20/22 01:30,,"Mozilla/5.0 (X11; CrOS x86_64 14324.62.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.77 Safari/537.36",WebKit,Chrome,97.0.4692.77,ChromeOS,14324.62.0,f7e57e9040e78092bdde0f8548ac41fd
9,1,"""","""","""","""","""",video-button-response,25,689133,0.0-25.0,45398.1,"[""video/yes_line_10_3cut.mp4""]",0,yes_34,video/yes_line_10_3cut.mp4,1/20/22 01:30,,"Mozilla/5.0 (X11; CrOS x86_64 14324.62.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.77 Safari/537.36",WebKit,Chrome,97.0.4692.77,ChromeOS,14324.62.0,f7e57e9040e78092bdde0f8548ac41fd
9,1,"""","""","""","""","""",video-button-response,26,714384,0.0-26.0,25246.3,"[""video/no_line_2_8cut.mp4""]",0,no_8,video/no_line_2_8cut.mp4,1/20/22 01:30,,"Mozilla/5.0 (X11; CrOS x86_64 14324.62.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.77 Safari/537.36",WebKit,Chrome,97.0.4692.77,ChromeOS,14324.62.0,f7e57e9040e78092bdde0f8548ac41fd
9,1,"""","""","""","""","""",video-button-response,27,731585,0.0-27.0,17195.5,"[""video/maybe_line_4_1cut.mp4""]",0,maybe_1,video/maybe_line_4_1cut.mp4,1/20/22 01:30,,"Mozilla/5.0 (X11; CrOS x86_64 14324.62.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.77 Safari/537.36",WebKit,Chrome,97.0.4692.77,ChromeOS,14324.62.0,f7e57e9040e78092bdde0f8548ac41fd
9,1,"""","""","""","""","""",video-button-response,28,756782,0.0-28.0,25193.1,"[""video/yes_line_9_3cut.mp4""]",0,yes_34,video/yes_line_9_3cut.mp4,1/20/22 01:30,,"Mozilla/5.0 (X11; CrOS x86_64 14324.62.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.77 Safari/537.36",WebKit,Chrome,97.0.4692.77,ChromeOS,14324.62.0,f7e57e9040e78092bdde0f8548ac41fd
9,1,"""","""","""","""","""",video-button-response,29,795319,0.0-29.0,38532.5,"[""video/yes_line_8_8cut.mp4""]",0,yes_8,video/yes_line_8_8cut.mp4,1/20/22 01:30,,"Mozilla/5.0 (X11; CrOS x86_64 14324.62.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.77 Safari/537.36",WebKit,Chrome,97.0.4692.77,ChromeOS,14324.62.0,f7e57e9040e78092bdde0f8548ac41fd
9,1,"""","""","""","""","""",video-button-response,30,817334,0.0-30.0,22011,"[""video/yes_line_7_4cut.mp4""]",1,yes_34,video/yes_line_7_4cut.mp4,1/20/22 01:30,,"Mozilla/5.0 (X11; CrOS x86_64 14324.62.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.77 Safari/537.36",WebKit,Chrome,97.0.4692.77,ChromeOS,14324.62.0,f7e57e9040e78092bdde0f8548ac41fd
9,1,"""","""","""","""","""",video-button-response,31,864680,0.0-31.0,47339.7,"[""video/yes_line_10_1cut.mp4""]",0,yes_1,video/yes_line_10_1cut.mp4,1/20/22 01:30,,"Mozilla/5.0 (X11; CrOS x86_64 14324.62.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.77 Safari/537.36",WebKit,Chrome,97.0.4692.77,ChromeOS,14324.62.0,f7e57e9040e78092bdde0f8548ac41fd
9,1,"""","""","""","""","""",video-button-response,32,913921,0.0-32.0,49237.6,"[""video/yes_line_8_3cut.mp4""]",0,yes_34,video/yes_line_8_3cut.mp4,1/20/22 01:30,,"Mozilla/5.0 (X11; CrOS x86_64 14324.62.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.77 Safari/537.36",WebKit,Chrome,97.0.4692.77,ChromeOS,14324.62.0,f7e57e9040e78092bdde0f8548ac41fd
9,1,"""","""","""","""","""",video-button-response,33,940314,0.0-33.0,26387.4,"[""video/maybe_line_6_8cut.mp4""]",0,maybe_8,video/maybe_line_6_8cut.mp4,1/20/22 01:30,,"Mozilla/5.0 (X11; CrOS x86_64 14324.62.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.77 Safari/537.36",WebKit,Chrome,97.0.4692.77,ChromeOS,14324.62.0,f7e57e9040e78092bdde0f8548ac41fd
9,1,"""","""","""","""","""",survey-html-form,34,955555,0.0-34.0,15237.9,"""","[{""name"":""understand"",""value"":""yes""},{""name"":""problems"",""value"":""No everything worked""},{""name"":""age"",""value"":""29""},{""name"":""gender"",""value"":""male""},{""name"":""comments"",""value"":""}]",debrief,"""",1/20/22 01:30,,"Mozilla/5.0 (X11; CrOS x86_64 14324.62.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.77 Safari/537.36",WebKit,Chrome,97.0.4692.77,ChromeOS,14324.62.0,f7e57e9040e78092bdde0f8548ac41fd
9,1,"""","""","""","""","""",html-keyboard-response,35,963992,0.0-35.0,8432.2,"<div style=""font-size:20px;"">This task is now over. The completion code is: CxRumc6iQuJF Press space after you have the completion code to finish. Thank you for your participation! </div>", ,"""","""",1/20/22 01:30,,"Mozilla/5.0 (X11; CrOS x86_64 14324.62.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.77 Safari/537.36",WebKit,Chrome,97.0.4692.77,ChromeOS,14324.62.0,f7e57e9040e78092bdde0f8548ac41fd
